jananI	janana	f. sg. nom.		
sakala	sakala	iic.		
amara	amara	iic.		
pUjiwA	pUjiwa	f. sg. nom.	pUjay	pp.
pApa	pApa	iic.		
Soka	Soka	iic.		
vinA-+aSanam	vinASana	n. sg. nom.		
ARADa	ARADa	iic.		
Axi	Axi	iic.		
cawuH	cawur	iic.		
mAsam	mAsa	m. sg. acc.		
Soka	Soka	iic.		
vinA-+aSanam	vinASana	n. sg. nom.		
ARADa	ARADa	iic.		
Axi	Axi	iic.		
vrawam	vrawa	n. sg. nom.		
naKa	naKa	iic.		
karwanam	karwana	n. sg. acc.		
ruxra	ruxra	iic.		
lokam	loka	m. sg. acc.		
hemanwa	hemanwa	iic.		
SiSirO	SiSira	m. du. acc.		
xvi	xvi	iic.		
kAla-+velAyAm	kAlavelA	f. sg. loc.		
Siva	Siva	iic.		
keSavO	keSava	m. du. nom.		
vaswra	vaswra	iic.		
yugmam	yugma	n. sg. acc.		
pApa	pApa	iic.		
vinA-+aSanam	vinASana	n. sg. nom.		
sarva	sarva	iic.		
kAma	kAma	iic.		
praxAyakam	praxAyaka	n. sg. nom.		
BUwi	BUwi	iic.		
kIrwi	kIrwi	iic.		
Pala	Pala	iic.		
praxam	praxa	n. sg. nom.		
Siva	Siva	iic.		
paxam	paxa	n. sg. acc.		
kalpa	kalpa	iic.		
anwe	anwa	m. sg. loc.		
kalpa	kalpa	iic.		
anwe	anwa	m. sg. loc.		
puRpa	puRpa	iic.		
sarpiRI	sarpis	n. du. acc.		
SIla	SIla	iic.		
Arogya	Arogya	iic.		
Pala	Pala	iic.		
praxam	praxa	n. sg. nom.		
sanXyA	sanXyA	iic.		
xIpa	xIpa	iic.		
praxaH	praxa	m. sg. nom.		
ruxra	ruxra	iic.		
lokam	loka	m. sg. acc.		
kalyANa	kalyANa	iic.		
kArakam	kAraka	n. sg. nom.		
kAnwi	kAnwi	iic.		
kIrwi	kIrwi	iic.		
Pala	Pala	iic.		
praxam	praxa	n. sg. nom.		
nirvANa	nirvANa	iic.		
paxa	paxa	iic.		
xAyakam	xAyaka	n. sg. nom.		
brahma	brahman	iic.		
paxam	paxa	n. sg. acc.		
sapwa	sapwan	iic.		
kalpa	kalpa	iic.		
Sawa	Sawa	iic.		
anugam	anuga	n. sg. nom.		
guda-+Xenu	gudaXenu	iic.		
praxaH	praxa	m. sg. nom.		
pakRa	pakRa	iic.		
upavAsI	upavAsin	m. sg. nom.		
kapila-+a	kapilA	iic.		
xvayam	xvaya	n. sg. acc.		
Siva	Siva	iic.		
loke	loka	m. sg. loc.		
sarva	sarva	iic.		
pApa	pApa	iic.		
vinA-+aSanam	vinASana	n. sg. nom.		
sUrya	sUrya	iic.		
lokam	loka	m. sg. acc.		
mahA	mahaw	iic.		
PalAni	Pala	n. pl. acc.		
cawuH	cawur	iic.		
mAsam	mAsa	m. sg. acc.		
viRNu	viRNu	iic.		
loka	loka	iic.		
Pala	Pala	iic.		
praxam	praxa	n. sg. nom.		
sUrya	sUrya	iic.		
loka	loka	iic.		
Pala	Pala	iic.		
praxam	praxa	n. sg. nom.		
yakRa	yakRa	iic.		
AXipawyam	AXipawya	n. sg. acc.		
canxra	canxra	iic.		
loka	loka	iic.		
Pala	Pala	iic.		
praxam	praxa	n. sg. nom.		
hema	heman	iic.		
Xenu	Xenu	iic.		
praxaH	praxa	m. sg. nom.		
samA	samA	iic.		
anwe	anwa	m. sg. loc.		
Xenu	Xenu	iic.		
xaH	xa	m. sg. nom.		
Axiwya	Axiwya	iic.		
lokam	loka	m. sg. acc.		
vESvAnara	vESvAnara	iic.		
paxam	paxa	n. sg. acc.		
brahma-+aNda	brahmANda	iic.		
aXipawiH	aXipawi	m. sg. nom.		
brahma	brahman	iic.		
puwrAn	puwra	m. pl. acc.		
anya	anya	iic.		
janmani	janman	n. sg. loc.		
mahA	mahaw	iic.		
balam	bala	m. sg. acc.		
SUra	SUra	iic.		
mAninaH	mAnin	m. pl. nom.		
mahA	mahaw	iic.		
wapAH	wapas	m. sg. nom.		
vinaya	vinaya	iic.		
upewaH	upewa	m. sg. nom.	upe	pp.
sarva	sarva	iic.		
pAwaka	pAwaka	iic.		
nASanam	nASana	n. sg. acc.		
kambala	kambala	iic.		
aSvawarO	aSvawara	m. du. nom.		
brahma	brahman	iic.		
AxayaH	Axi	m. pl. nom.		
sarva	sarva	iic.		
pApeByaH	pApa	n. pl. abl.		
brahma	brahman	iic.		
lokam	loka	m. sg. acc.		
qRi	qRi	iic.		
pufgavAH	pufgava	m. pl. nom.		
viBava	viBava	iic.		
samBavam	samBava	m. sg. acc.		
afgiraH	afgiras	iic.		
pramuKAH	pramuKa	m. pl. nom.		
sarva	sarva	iic.		
pApeByaH	pApa	n. pl. abl.		
haMsa	haMsa	iic.		
pANdure	pANdura	m. sg. loc.		
kAFcI	kAFcI	iic.		
nUpura	nUpura	iic.		
Sabxena	Sabxa	m. sg. i.		
brahma	brahman	iic.		
lokam	loka	m. sg. acc.		
gafgA	gafgA	iic.		
samA	sama	f. sg. nom.		
sarva	sarva	iic.		
pApeByaH	pApa	n. pl. abl.		
apsaraH	apsaras	iic.		
gaNa	gaNa	iic.		
safgi-+iwEH	safgIwa	n. pl. i.		
gafgA	gafgA	iic.		
yamunayoH	yamunA	f. du. g.		
jala	jala	iic.		
praveSam	praveSa	m. sg. acc.		
loka	loka	iic.		
viSruwe	viSruwa	m. sg. loc.	viSru	pp.
svarga	svarga	iic.		
lokam	loka	m. sg. acc.		
sarva	sarva	iic.		
kilbiREH	kilbiRa	n. pl. i.		
rAja	rAjan	iic.		
inxra	inxra	m. sg. voc.		
sevA	sevA	iic.		
paraH	para	m. sg. nom.		
niyawa	niyawa	iic.	niyam	pp.
inxriyaH	inxriya	m. sg. nom.		
jyeRTa	jyeRTa	iic.		
BAvena	BAva	m. sg. i.		
snAna	snAna	iic.		
mAwreNa	mAwra	n. sg. i.		
rAja	rAjan	iic.		
inxra	inxra	m. sg. voc.		
mahA	mahaw	iic.		
mune	muni	m. sg. voc.		
sarva	sarva	iic.		
pApa	pApa	iic.		
viSuxXa	viSuxXa	iic.	viSuX	pp.
AwmA	Awman	m. sg. nom.		
ruxra	ruxra	iic.		
lokam	loka	m. sg. acc.		
ahafkAra	ahafkAra	iic.		
nivqwwaH	nivqwwa	m. sg. nom.	nivqw	pp.
wIrWa	wIrWa	iic.		
Palam	Pala	n. sg. acc.		
viXi	viXi	iic.		
xqRtena	xqRta	n. sg. i.	xqS	pp.
xvija	xvija	iic.		
agryeByaH	agrya	m. pl. dat.		
sva	sva	iic.		
Bavanam	Bavana	n. sg. acc.		
manuRya	manuRya	iic.		
warkeNa	warka	m. sg. i.		
prapAwa	prapAwa	iic.		
viRamEH	viRama	m. pl. i.		
XanuH	Xanus	iic.		
saMsWe	saMsWA	n. du. nom.		
xakRiNa	xakRiNa	iic.		
uwware	uwwara	n. du. nom.		
viRkamBa	viRkamBa	iic.		
parvawAH	parvawa	m. pl. nom.		
Baxra	Baxra	iic.		
kaxambaH	kaxamba	m. sg. nom.		
Baxra-+mAla	BaxramAla	iic.		
vanam	vana	n. sg. nom.		
kAla	kAla	iic.		
AmraH	Amra	m. sg. nom.		
mahA	mahaw	iic.		
xrumaH	xruma	m. sg. nom.		
kAla	kAla	iic.		
Amrasya	Amra	m. sg. g.		
sWira	sWira	iic.		
yOvanAH	yOvana	m. pl. nom.		
Sukla	Sukla	iic.		
aBi-+jana	aBijana	iic.		
sampannAH	sampanna	m. pl. nom.	sampax	pp.
priya	priya	iic.		
xarSanAH	xarSana	m. pl. nom.		
Sukla	Sukla	iic.		
aBi-+jana	aBijana	iic.		
sampannAH	sampanna	m. pl. nom.	sampax	pp.
priya	priya	iic.		
xarSanAH	xarSana	m. pl. nom.		
Pala	Pala	iic.		
rasam	rasa	m. sg. acc.		
sarva	sarva	iic.		
rawna	rawna	iic.		
mayam	maya	n. sg. nom.		
Sukla	Sukla	iic.		
aBi-+jana	aBijana	iic.		
sampannAH	sampanna	m. pl. nom.	sampax	pp.
sWira	sWira	iic.		
yOvanAH	yOvana	m. pl. nom.		
ciwra	ciwra	iic.		
sAnavaH	sAnu	m. pl. nom.		
ikRu	ikRu	iic.		
rasam	rasa	m. sg. acc.		
buXa	buXa	iic.		
puwrasya	puwra	m. sg. g.		
sarva	sarva	iic.		
BAvena	BAva	m. sg. i.		
nqpa	nqpa	iic.		
guNEH	guNa	m. pl. i.		
rUpa	rUpa	iic.		
varjiwaH	varjiwa	m. sg. nom.	varjay	ca. pp.
aByafga	aByafga	iic.		
pUrvakam	pUrvaka	n. sg. nom.		
wIrWa	wIrWa	iic.		
saxanam	saxana	n. sg. acc.		
viRaya	viRaya	iic.		
anwe	anwa	m. sg. loc.		
wuhina-+giri	wuhinagiri	iic.		
BavAm	Bava	f. sg. acc.		
mahA	mahaw	iic.		
oGa	oGa	iic.		
vegAm	vega	f. sg. acc.		
wuhina	wuhina	iic.		
gaBaswi	gaBaswi	iic.		
samAna	samAna	iic.		
SIwala	SIwala	iic.		
uxAm	uxa	f. sg. acc.		
wapasvi	wapasvin	iic.		
SaraNa	SaraNa	iic.		
upewAm	upewa	f. sg. acc.	upe	pp.
mahA	mahaw	iic.		
brAhmaNa	brAhmaNa	iic.		
seviwAm	seviwa	f. sg. acc.	sev	pp.
hima	hima	iic.		
ABa	ABa	iic.		
Pena	Pena	iic.		
vasanAm	vasana	f. sg. acc.		
cakra-+vAka	cakravAka	iic.		
aXarAm	aXara	f. sg. acc.		
balAka-+a	balAkA	iic.		
pafkwi	pafkwi	iic.		
xaSanAm	xaSana	f. sg. acc.		
calaw	calaw	iic.	cal	ppr. [1] ac.
mawsya	mawsya	iic.		
Avali	Avali	iic.		
Bruvam	BrU	f. sg. acc.		
sva	sva	iic.		
wIra	wIra	iic.		
xruma	xruma	iic.		
samBUwa	samBUwa	iic.	samBU	pp.
nAnA	nAnA	adv.		
varNa	varNa	iic.		
suganXinIm	suganXin	f. sg. acc.		
wIra	wIra	iic.		
BavAH	Bava	m. pl. nom.		
suganXa	suganXa	iic.		
kusuma	kusuma	iic.		
AFciwAH	AFciwa	m. pl. nom.	AFc	ca. pp.
anulipwa	anulipwa	iic.	anulip	pp.
afgam	afga	m. sg. acc.		
xawwa	xawwa	iic.	xA	pp.
paFca-+afgulam	paFcAfgula	m. sg. acc.		
sanwAnaka	sanwAnaka	iic.		
AxInAm	Axi	m. pl. g.		
xanwi	xanwin	iic.		
Binna	Binna	iic.	Bix	pp.
mahA	mahaw	iic.		
xrumam	xruma	m. sg. acc.		
kuFja	kuFja	iic.		
xeSEH	xeSa	m. pl. i.		
rawna	rawna	iic.		
sampaxA	sampax	f. sg. i.		
Svewa	Svewa	iic.		
kewakEH	kewaka	m. pl. i.		
puRpa	puRpa	iic.		
afkurEH	afkura	m. pl. i.		
pAri-+Baxra	pAriBaxra	iic.		
harixrEH	harixrA	m. pl. i.		
vahni-+SiKA	vahniSiKA	iic.		
AkArEH	AkAra	m. pl. i.		
gaja	gaja	iic.		
vakwra	vakwra	iic.		
uwpalEH	uwpala	n. pl. i.		
mahA	mahaw	iic.		
nAlAn	nAla	m. pl. acc.		
vasuXA	vasuXA	iic.		
aXipaH	aXipa	m. sg. nom.		
upagIwa	upagIwa	iic.	upagA	pp.
Bramara	Bramara	iic.		
sura	sura	iic.		
swrI	swrI	iic.		
seviwam	seviwa	n. sg. nom.	sev	pp.
kOwuka	kOwuka	iic.		
AviRtaH	AviRta	m. sg. nom.	AviS	pp.
sarva	sarva	iic.		
AhAra	AhAra	iic.		
pariwyAgam	pariwyAga	m. sg. acc.		
manuja	manuja	iic.		
ISvaraH	ISvara	m. sg. nom.		
manmaWa	manmaWa	iic.		
AviRta	AviRta	iic.	AviS	pp.
cewanA	cewana	f. sg. nom.		
praxoRa	praxoRa	iic.		
samaye	samaya	m. sg. loc.		
waw	wax	iic.		
ASramam	ASrama	m. sg. acc.		
rawna	rawna	iic.		
sahasra	sahasra	iic.		
ciwram	ciwra	m. sg. acc.		
xeva-+inxra	xevenxra	iic.		
vikramaH	vikrama	m. sg. nom.		
prawyURa	prawyURa	iic.		
kAle	kAla	m. sg. loc.		
prayawa	prayawa	iic.	prayam	pp.
inxriyaH	inxriya	m. sg. nom.		
vara	vara	iic.		
xAnena	xAna	n. sg. i.		
gafgA	gafgA	iic.		
arWe	arWa	m. sg. loc.		
pUrva	pUrva	iic.		
paScimO	paScima	m. du. acc.		
paxma	paxma	iic.		
mIna	mIna	iic.		
kula	kula	iic.		
AkulAH	Akula	m. pl. nom.		
sariw	sariw	iic.		
varAH	vara	m. pl. nom.		
mahA	mahaw	iic.		
SElAH	SEla	m. pl. nom.		
parvawa	parvawa	iic.		
AviRtAH	AviRta	m. pl. nom.	AviS	pp.
lavaNa	lavaNa	iic.		
uxaXim	uxaXi	m. sg. acc.		
lavaNa	lavaNa	iic.		
uxaXiH	uxaXi	m. sg. nom.		
qju	qju	iic.		
AyawAH	Ayawa	m. pl. nom.	Ayam	pp.
SAka-+xvIpa	SAkaxvIpa	iic.		
nivAsinam	nivAsin	m. sg. acc.		
SAnwa	SAnwa	iic.	Sam	pp.
BayAH	Baya	m. pl. nom.		
Xarma	Xarma	iic.		
jFAH	jFa	m. pl. nom.		
grAmya	grAmya	iic.		
AraNyEH	AraNya	m. pl. i.		
kuSa	kuSa	iic.		
xvIpam	xvIpa	m. sg. acc.		
kuSa	kuSa	iic.		
xvIpena	xvIpa	m. sg. i.		
vixruma	vixruma	iic.		
uccayaH	uccaya	m. sg. nom.		
xivya	xivya	iic.		
puRpa	puRpa	iic.		
Pala	Pala	iic.		
upewaH	upewa	m. sg. nom.	upe	pp.
SAka	SAka	iic.		
xvIpena	xvIpa	m. sg. i.		
kuSa	kuSa	iic.		
xvIpasya	xvIpa	m. sg. g.		
krOFca	krOFca	iic.		
xvIpasya	xvIpa	n. sg. g.		
varNa	varNa	iic.		
ASramANAm	ASrama	m. pl. g.		
wriMSaw	wriMSaw	iic.		
varRa	varRa	iic.		
sahasrANi	sahasra	n. pl. acc.		
SAlmala	SAlmala	iic.		
anweRu	anwa	n. pl. loc.		
xakRiNa	xakRiNa	iic.		
arXam	arXa	n. sg. nom.		
samuxra	samuxra	iic.		
ikRu	ikRu	iic.		
rasam	rasa	m. sg. acc.		
ciwra-+sAnu	ciwrasAnu	iic.		
mahA	mahaw	iic.		
giriH	giri	m. sg. nom.		
pUrva	pUrva	iic.		
arXe	arXa	n. sg. loc.		
velA	velA	iic.		
samIpe	samIpa	n. sg. loc.		
pUrva	pUrva	iic.		
canxraH	canxra	m. sg. nom.		
svAxu	svAxu	iic.		
uxakena	uxaka	m. sg. i.		
suKa	suKa	iic.		
bAhulyam	bAhulya	n. sg. nom.		
varNa	varNa	iic.		
ASramANAm	ASrama	m. pl. g.		
suKa	suKa	iic.		
kAlaH	kAla	m. sg. nom.		
jarA	jarA	iic.		
kleSa	kleSa	iic.		
vivarjiwaH	vivarjiwa	m. sg. nom.	vivarjay	ca. pp.
mahA	mahaw	iic.		
qRi	qRi	iic.		
sawwamEH	sawwama	m. pl. i.		
Arogya	Arogya	iic.		
AyuH	Ayus	iic.		
pramANAByAm	pramANa	n. du. i.		
paraspara	paraspara	iic.		
aXikAH	aXika	m. pl. nom.		
paraspara	paraspara	iic.		
uwpannAH	uwpanna	m. pl. nom.	uwpax	pp.
xeva	xeva	iic.		
axevEH	axeva	m. pl. i.		
Sawa	Sawa	iic.		
sahasrANAm	sahasra	m. pl. g.		
eka-+Una	ekona	iic.		
aSIwiH	aSIwi	f. sg. nom.		
Sawa	Sawa	iic.		
sahasrANAm	sahasra	m. pl. g.		
sapwa-+wriMSa	sapwawriMSa	iic.		
aXikAH	aXika	f. pl. nom.		
paryApwa	paryApwa	iic.	paryAp	pp.
sanniveSasya	sanniveSa	m. sg. g.		
mahA	mahaw	iic.		
inxrasya	inxra	m. sg. g.		
mAnasa-+uwwara	mAnasowwara	iic.		
meroH	meru	m. sg. g.		
Sawa	Sawa	iic.		
sahasrANAm	sahasra	m. pl. g.		
loka	loka	iic.		
alokO	aloka	m. du. acc.		
sWAna	sWAna	iic.		
aBimAninAm	aBimAnin	m. pl. g.		
eka	eka	iic.		
cakreNa	cakra	m. sg. i.		
waw	wax	iic.		
baxXAH	baxXa	m. pl. nom.	banX	pp.
canxra	canxra	iic.		
sUrya	sUrya	iic.		
grahAH	graha	m. pl. nom.		
xeva	xeva	iic.		
gqhAH	gqha	m. pl. nom.		
Xruva	Xruva	iic.		
nibaxXAH	nibaxXa	f. pl. nom.	nibanX	pp.
wArA	wArA	iic.		
mayaH	maya	m. sg. nom.		
SiSu-+mAra	SiSumAra	iic.		
SarIra	SarIra	iic.		
sWAH	sWa	f. pl. nom.		
xeva	xeva	iic.		
gqhANi	gqha	n. pl. nom.		
qkRa	qkRa	iic.		
grahAH	graha	m. pl. nom.		
sUrya	sUrya	iic.		
samBavAH	samBava	m. pl. nom.		
nakRawra	nakRawra	iic.		
yoni	yoni	iic.		
kqw	kqw	m. sg. nom.		
qRi	qRi	iic.		
sUrya	sUrya	iic.		
graha	graha	iic.		
AxayaH	Axi	m. pl. nom.		
xeva	xeva	iic.		
sWAnAni	sWAna	n. pl. nom.		
asura	asura	iic.		
yAjakaH	yAjaka	m. sg. nom.		
sUrya	sUrya	iic.		
viswArAw	viswAra	m. sg. abl.		
pAxa	pAxa	iic.		
hInaH	hIna	m. sg. nom.	hA	pp.
manxa	manxa	iic.		
cAriNaH	cArin	m. pl. nom.		
niyawa	niyawa	iic.	niyam	pp.
kramAw	krama	m. sg. abl.		
canxra	canxra	iic.		
arka	arka	iic.		
graha	graha	iic.		
nakRawrA	nakRawra	f. sg. nom.		
nIca	nIca	iic.		
ucca	ucca	iic.		
gqham	gqha	n. sg. acc.		
loka	loka	iic.		
wrayam	wraya	n. sg. acc.		
sAhasa	sAhasa	iic.		
karwAraH	karwq	m. pl. nom.		
praharRa	praharRa	iic.		
uwPulla	uwPulla	iic.		
locanaH	locana	m. sg. nom.		
vEra	vEra	iic.		
anubanXAw	anubanXa	m. sg. abl.		
Baya	Baya	iic.		
vepiwAH	vepiwa	m. pl. nom.	vepay	ca. pp.
piwAmaha	piwAmaha	iic.		
vacaH	vacas	n. sg. acc.		
vara	vara	iic.		
xAnAw	xAna	n. sg. abl.		
mahA	mahaw	iic.		
balAH	bala	m. pl. nom.		
manaH	manas	iic.		
saFcAra	saFcAra	iic.		
cAriwam	cAriwa	n. sg. acc.	cAray	ca. pp.
suvarNa	suvarNa	iic.		
aXikqwam	aXikqwa	n. sg. nom.	aXikq	pp.
rawna	rawna	iic.		
AciwAni	Aciwa	n. pl. nom.	Aci	pp.
amara	amara	iic.		
vixviRAm	vixviR	m. pl. g.		
maya	maya	iic.		
AxiRtAni	AxiRta	n. pl. acc.	AxiS	pp.
xevawA	xevawA	iic.		
ariBiH	ari	m. pl. i.		
xEwya	xEwya	iic.		
koti	koti	iic.		
Sawa	Sawa	iic.		
Akulam	Akula	n. sg. nom.		
wri-+pura	wripura	iic.		
yukwAnAm	yukwa	m. pl. g.	yuj	pp.
puNya-+aha	puNyAha	iic.		
SabxAn	Sabxa	m. pl. acc.		
vexa	vexa	iic.		
gAn	ga	m. pl. acc.		
xAnava	xAnava	iic.		
inxrANAm	inxra	m. pl. g.		
Xarma	Xarma	iic.		
arWa	arWa	iic.		
kAma	kAma	iic.		
manwrANAm	manwra	m. pl. g.		
sanXyA	sanXyA	iic.		
kAlam	kAla	m. sg. acc.		
Baya	Baya	iic.		
AvahAH	Avaha	m. pl. nom.		
wri-+pura	wripura	iic.		
anwaram	anwara	n. sg. acc.		
Baya	Baya	iic.		
AvahAH	Avaha	m. pl. nom.		
SuBa	SuBa	iic.		
BAsA	BAsa	f. sg. nom.		
bahu	bahu	iic.		
SarIriNaH	SarIrin	m. pl. nom.		
SOca	SOca	iic.		
AcAra	AcAra	iic.		
vivarjiwAH	vivarjiwa	m. pl. nom.	vivarjay	ca. pp.
wri-+xaSa	wrixaSa	iic.		
qRaBAH	qRaBa	m. pl. voc.		
agni	agni	iic.		
varNam	varNa	m. sg. acc.		
agni-+kuNda	agnikuNda	iic.		
niBa	niBa	iic.		
IkRaNam	IkRaNa	m. sg. acc.		
hiraNya	hiraNya	iic.		
vasu	vasu	iic.		
rewase	rewas	m. sg. dat.		
kalaha	kalaha	iic.		
priyaH	priya	m. sg. nom.		
pANdura	pANdura	iic.		
go-+puram	gopura	n. sg. nom.		
maNi	maNi	iic.		
mukwA	mukwA	iic.		
inxra-+nIlEH	inxranIla	m. pl. i.		
aRta	aRtan	iic.		
muKEH	muKa	m. pl. i.		
xeva	xeva	iic.		
raWe	raWa	m. sg. loc.		
hara	hara	iic.		
Bara	Bara	iic.		
AwurAH	Awura	m. pl. nom.		
Amaya	Amaya	iic.		
varjiwaH	varjiwa	m. sg. nom.	varjay	ca. pp.
SUra	SUra	iic.		
sammawam	sammawa	n. sg. nom.	samman	pp.
Saswra	Saswra	iic.		
pANayaH	pANi	m. pl. nom.		
xanu	xanu	iic.		
wanayAn	wanaya	m. pl. acc.		
sura	sura	iic.		
gaNa	gaNa	iic.		
vAraNa	vAraNa	iic.		
vAraNe	vAraNa	n. sg. loc.		
janma	janman	iic.		
BUmiH	BUmi	f. sg. nom.		
woya-+xa	woyaxa	iic.		
ABAsAH	ABAsa	m. pl. nom.		
vikqwa	vikqwa	iic.	vikq	pp.
AnanAH	Anana	m. pl. nom.		
kqwa	kqwa	iic.	kq	pp.
siMha	siMha	iic.		
rava	rava	iic.		
upewEH	upewa	m. pl. i.	upe	pp.
xEwya	xEwya	iic.		
nAxEH	nAxa	m. pl. i.		
BIma	BIma	iic.		
rUpa	rUpa	iic.		
mahA	mahaw	iic.		
asurEH	asura	m. pl. i.		
gaja	gaja	iic.		
rAjAnaH	rAjan	m. pl. nom.		
kesari	kesarin	iic.		
yUWa-+pEH	yUWapa	m. pl. i.		
pArRaxa	pArRaxa	iic.		
qRaBAn	qRaBa	m. pl. acc.		
sUrya	sUrya	iic.		
pAxAH	pAxa	m. pl. nom.		
haMsa	haMsa	iic.		
Akulam	Akula	n. sg. nom.		
vikqRta	vikqRta	iic.	vikqR	pp.
cApAH	cApa	m. pl. nom.		
xEwya	xEwya	iic.		
inxrAH	inxra	m. pl. nom.		
Sara	Sara	iic.		
xurxinam	xurxina	n. sg. acc.		
xeha	xeha	iic.		
niryA-+Asam	niryAsa	m. sg. acc.		
svarNa	svarNa	iic.		
XAwum	XAwu	m. sg. acc.		
wAraka	wAraka	iic.		
AKyaH	AKyA	m. sg. nom.		
bala	bala	iic.		
arNave	arNava	m. sg. loc.		
meGa	meGa	iic.		
Sabxena	Sabxa	m. sg. i.		
gaNa-+pa	gaNapa	iic.		
AkqwIn	Akqwi	m. pl. acc.		
gaNa-+ISvara	gaNeSvara	iic.		
mahawwamAn	mahawwama	m. pl. acc.		
vajra	vajra	iic.		
nihawaH	nihawa	m. sg. nom.	nihan	pp.
vajra	vajra	iic.		
saMhanana	saMhanana	iic.		
upamaH	upama	m. sg. nom.		
vajra	vajra	iic.		
aBihawaH	aBihawa	m. sg. nom.	aBihan	pp.
wAraka	wAraka	iic.		
AKyena	AKyA	m. sg. i.		
Sara	Sara	iic.		
varREH	varRa	m. pl. i.		
mAyA	mAyA	iic.		
nihawAH	nihawa	m. pl. nom.	nihan	pp.
wAraka	wAraka	iic.		
AKyena	AKyA	m. sg. i.		
mAyA	mAyA	iic.		
balena	bala	n. sg. i.		
wamaH	wamas	iic.		
praBAve	praBAva	m. sg. loc.		
aswra	aswra	iic.		
praBAve	praBAva	m. sg. loc.		
xAnava	xAnava	iic.		
qRaBaH	qRaBa	m. sg. nom.		
loka	loka	iic.		
kRaye	kRaya	m. sg. loc.		
xeva	xeva	iic.		
SawruH	Sawru	m. sg. nom.		
mahA	mahaw	iic.		
balaH	bala	m. sg. nom.		
wAraka	wAraka	iic.		
AKyaH	AKyA	m. sg. nom.		
a-+naya	anaya	iic.		
graswam	graswa	m. sg. acc.	gras	pp.
mahA	mahaw	iic.		
niXim	niXi	m. sg. acc.		
xEwya	xEwya	iic.		
inxrAH	inxra	m. pl. nom.		
xAnava	xAnava	iic.		
arayaH	ari	m. pl. nom.		
Binna	Binna	iic.	Bix	pp.
hqxayAH	hqxaya	m. pl. nom.		
xAnava	xAnava	iic.		
pufgavAH	pufgava	m. pl. nom.		
vqRa	vqRa	iic.		
rUpam	rUpa	n. sg. acc.		
wAraka	wAraka	iic.		
AKyasya	AKyA	m. sg. g.		
pUjA	pUjA	iic.		
arWam	arWa	m. sg. acc.		
jala-+Xara	jalaXara	iic.		
upamaH	upama	m. sg. nom.		
mqwa	mqwa	iic.	mq	pp.
prAyAH	prAya	m. pl. nom.		
vikqwa	vikqwa	iic.	vikq	pp.
AnanAH	Anana	m. pl. nom.		
BqSa	BqSa	iic.		
marxiwAH	marxiwa	m. pl. nom.	marxay	ca. pp.
vApI	vApI	iic.		
pAla	pAla	iic.		
vacaH	vacas	n. sg. acc.		
xAnava	xAnava	iic.		
praBuH	praBu	m. sg. nom.		
jala	jala	iic.		
gamBIre	gamBIra	m. sg. loc.		
siMha	siMha	iic.		
nAxam	nAxa	m. sg. acc.		
xeva	xeva	iic.		
raWam	raWa	m. sg. acc.		
vihiwa	vihiwa	iic.	viXA	pp.
para	para	iic.		
bala	bala	iic.		
aBiGAwa	aBiGAwa	iic.		
BUwam	BUwa	n. sg. acc.	BU	pp.
Ka	Ka	iic.		
gawAH	gawa	m. pl. nom.	gam	pp.
mahA	mahaw	iic.		
asurAH	asura	m. pl. nom.		
sura	sura	iic.		
wUrya	wUrya	iic.		
ravam	rava	m. sg. acc.		
BIma	BIma	iic.		
xarSanAH	xarSana	m. pl. nom.		
pravqxXa	pravqxXa	iic.	pravqX	pp.
Urmi	Urmi	iic.		
warafga	warafga	iic.		
oGAH	oGa	m. pl. nom.		
mahA	mahaw	iic.		
a-+calEH	acala	m. pl. i.		
viBinna	viBinna	iic.	viBix	pp.
xehAH	xeha	m. pl. nom.		
prahlAxa	prahlAxa	iic.		
rUpAH	rUpa	m. pl. nom.		
pramaWa	pramaWa	iic.		
avaruxXAH	avaruxXa	m. pl. nom.	avaruX	pp.
aSma	aSman	iic.		
varRAH	varRa	m. pl. nom.		
sakala	sakala	iic.		
samara	samara	iic.		
SIrRa	SIrRa	iic.		
parvawa	parvawa	iic.		
inxraH	inxra	m. sg. nom.		
gaNa	gaNa	iic.		
inxrEH	inxra	m. pl. i.		
hqRiwa	hqRiwa	iic.	hqR	pp.
sakala	sakala	iic.		
newra	newra	iic.		
loma	loman	iic.		
sawwvAH	sawwva	m. pl. nom.		
vyasana	vyasana	iic.		
varjiwam	varjiwa	n. sg. acc.	varjay	ca. pp.
Baya	Baya	iic.		
AvqwAn	Avqwa	m. pl. acc.	Avq	pp.
Ka	Ka	iic.		
sWam	sWa	n. sg. nom.		
awri	awri	iic.		
nayana	nayana	iic.		
uxBavaH	uxBava	m. sg. nom.		
canxra	canxra	iic.		
uxaye	uxaya	m. sg. loc.		
xolA	xolA	iic.		
BUmiH	BUmi	f. sg. nom.		
pArSva	pArSva	iic.		
upagawEH	upagawa	m. pl. i.	upagam	pp.
raNa	raNa	iic.		
Sirasi	Siras	n. sg. loc.		
Bava	Bava	iic.		
wuragEH	wuraga	m. pl. i.		
kqwa	kqwa	iic.	kq	pp.
safkRayAH	safkRaya	m. pl. nom.		
BAsa	BAsa	iic.		
Akare	Akara	m. sg. loc.		
vAxiwa	vAxiwa	iic.	vAxay	ca. pp.
vAxi-+wrEH	vAxiwra	n. pl. i.		
mahA	mahaw	iic.		
xrumEH	xruma	m. pl. i.		
vajra	vajra	iic.		
