prokwa	f. sg. acc.	pravac	pp.
Xarma	iic.		
jFa	m. sg. acc.		
Awman	iic.		
apacAra	m. sg. i.		
prAkAra	iic.		
caya	iic.		
saMsWA	m. pl. i.		
niwya	iic.		
mawwa	iic.	max	pp.
vihafga	n. pl. nom.		
Bramara	iic.		
Acariwa	n. pl. nom.	Acar	pp.
mahaw	iic.		
ojas	m. pl. g.		
rAvaNa	iic.		
pAliwa	f. sg. nom.	pAlay	ca. pp.
kElAsa	iic.		
SiKara	iic.		
AkAra	m. sg. nom.		
lakRmI	iic.		
sampanna	m. sg. acc.	sampax	pp.
loka	iic.		
kRaya	iic.		
kara	n. sg. acc.		
SoNiwa	iic.		
binxu	m. pl. i.		
SEla	iic.		
Sqfga	n. pl. acc.		
rAma	iic.		
lakRmaNa	m. du. nom.		
pramAWin	iic.		
praGasa	m. du. i.		
bahu	iic.		
bala	iic.		
anuga	m. sg. nom.		
bala	iic.		
oGa	m. sg. g.		
krama	iic.		
yoga	iic.		
arWa	iic.		
wawwva	iic.		
vix	m. sg. nom.		
rAma	iic.		
vacana	n. sg. acc.		
anyUna	iic.		
aXika	n. sg. acc.		
amarRa	iic.		
vaSa	m. sg. acc.		
niSAcara	iic.		
gaNa	iic.		
ISvara	m. sg. nom.		
xIpwa	iic.	xIp	pp.
agni	iic.		
sama	iic.		
wejas	m. sg. g.		
SEla	iic.		
safkASa	m. sg. acc.		
rAkRasa	iic.		
inxra	m. sg. g.		
wax	iic.		
AkrAnwa	n. sg. nom.	Akram	pp.
paSyaw	iic.	xqS	ppr. [4] ac.
niHSvAsa	iic.		
parama	m. sg. nom.		
rAvaNa	iic.		
manxira	n. sg. acc.		
cinwA	iic.		
para	m. sg. nom.		
hari	iic.		
yUWa	m. pl. acc.		
Ayawa	iic.	Ayam	pp.
locana	m. sg. nom.		
rAGava	iic.		
priya	iic.		
kAma	iic.		
arWa	m. sg. acc.		
sAla	iic.		
wAla	iic.		
SilA	iic.		
AyuXa	m. pl. nom.		
sahasra	iic.		
yUWa	m. pl. nom.		
koti	iic.		
yUWa	m. pl. nom.		
vana	iic.		
gocara	m. sg. nom.		
mahaw	iic.		
kAya	m. sg. nom.		
BIma	iic.		
xarSana	m. sg. nom.		
axBuwa	iic.		
upama	m. sg. nom.		
vAnara	iic.		
inxra	m. sg. acc.		
xruma	iic.		
yoXin	m. sg. acc.		
giri	iic.		
Sqfga	n. sg. i.		
vAnara	iic.		
rAkRasa	m. pl. i.		
gomAyu	iic.		
gaNa	iic.		
seviwa	n. sg. nom.	sev	pp.
ruXira	iic.		
uxa	f. pl. nom.		
mahaw	iic.		
vega	f. pl. nom.		
bANa	iic.		
oGa	m. pl. i.		
sarva	iic.		
marman	n. pl. loc.		
suvarNa	iic.		
pufKa	m. pl. i.		
hawa	iic.	han	pp.
aSva	m. sg. nom.		
hawa	iic.	han	pp.
sAraWi	m. sg. nom.		
rAjan	iic.		
puwra	m. sg. nom.		
qRaBa	iic.		
skanXa	m. sg. acc.		
roRa	iic.		
parIwa	iic.	parI	pp.
Awman	m. sg. nom.		
yama	iic.		
sAxana	n. sg. acc.		
Xarma	iic.		
jFa	m. du. acc.		
rAma	iic.		
lakRmaNa	m. du. acc.		
marman	iic.		
jFa	m. sg. nom.		
rAma	iic.		
lakRmaNa	m. du. acc.		
kqwa	iic.	kq	pp.
karman	m. sg. loc.		
Sara	iic.		
jAla	iic.		
Aciwa	m. du. nom.	Aci	pp.
Sara	iic.		
walpa	m. du. loc.		
bARpa	iic.		
vyAkula	iic.		
locana	m. pl. i.		
aprawima	iic.		
karman	m. sg. acc.		
parama	iic.		
prIwa	m. sg. nom.	prI	pp.
sarva	iic.		
nErqwa	m. pl. acc.		
paripArSva	iic.		
ga	m. pl. acc.		
mahaw	iic.		
bAhu	m. sg. nom.		
mahaw	iic.		
nAxa	m. pl. acc.		
jalaxa	iic.		
upama	m. pl. nom.		
rAma	iic.		
lakRmaNa	m. du. g.		
afga	iic.		
upAfga	n. pl. acc.		
bARpa	iic.		
vega	m. sg. nom.		
sawya	iic.		
Xarma	iic.		
anurakwa	m. pl. g.	anuraFj	pp.
mqwyu	iic.		
kqwa	n. sg. nom.	kq	pp.
jala	iic.		
klinna	m. sg. i.	klix	pp.
uwPulla	iic.		
nayana	m. pl. nom.		
Agawa	iic.	Agam	pp.
sAXvasa	m. pl. nom.		
rAma	iic.		
lakRmaNa	m. du. acc.		
harRa	iic.		
vega	iic.		
anugawa	iic.	anugam	pp.
anwarAwman	m. sg. nom.		
mahaw	iic.		
raWa	m. sg. g.		
pawAkA	iic.		
Xvaja	iic.		
mAlin	f. sg. acc.		
puruRa	iic.		
qRaBa	m. du. acc.		
mahaw	iic.		
bala	m. sg. acc.		
anqwa	iic.		
vAxin	m. pl. nom.		
anqwa	iic.		
vAxin	m. pl. nom.		
anqwa	iic.		
vAxin	m. pl. nom.		
anqwa	iic.		
vAxin	m. pl. nom.		
hawa	iic.	han	pp.
lakRaNa	f. sg. nom.		
kopa	iic.		
parIwa	n. pl. nom.	parI	pp.
harRa	iic.		
paryuwsuka	n. pl. nom.		
ruXira	iic.		
ukRiwa	m. du. nom.	ukR	pp.
xIna	iic.		
vaxana	m. sg. acc.		
Sara	iic.		
walpa	m. sg. loc.		
sva	iic.		
SoNiwa	iic.		
paripluwa	m. sg. nom.	pariplu	pp.
vAlin	iic.		
puwra	m. sg. nom.		
vAnara	iic.		
BIRaNa	m. sg. acc.		
qkRa	iic.		
rAjan	iic.		
vacas	n. sg. nom.		
sawwva	iic.		
sampanna	m. du. nom.	sampax	pp.
priya	iic.		
saMyuga	m. du. nom.		
kUta	iic.		
yoXin	m. pl. i.		
parama	iic.		
oRaXi	f. du. nom.		
SIGra	iic.		
vikrama	m. sg. nom.		
mahaw	iic.		
nAxa	m. pl. acc.		
SAKAmqga	iic.		
yUWapa	m. pl. g.		
xIna	iic.		
muKa	m. pl. nom.		
Sara	iic.		
banXa	m. sg. i.		
raNa	iic.		
ajira	n. sg. loc.		
gaja	iic.		
inxra	iic.		
sama	iic.		
vikrama	m. du. nom.		
rAkRasa	iic.		
inxra	m. sg. nom.		
mahaw	iic.		
bala	m. sg. nom.		
baxXa	iic.	banX	pp.
GaNtA	m. pl. nom.		
Gora	iic.		
rUpa	m. pl. nom.		
suvarNa	iic.		
jAla	iic.		
vihiwa	m. pl. i.	viXA	pp.
viviXa	iic.		
Anana	m. pl. i.		
wimira	iic.		
oGa	iic.		
Avqwa	f. pl. nom.	Avq	pp.
Baya	iic.		
Avaha	m. pl. acc.		
rAGava	iic.		
bAhu	iic.		
pAliwa	f. sg. acc.	pAlay	ca. pp.
samuxra	iic.		
kalpa	f. sg. acc.		
bahu	iic.		
vAnara	f. sg. acc.		
SUla	iic.		
muxgara	m. pl. i.		
hari	iic.		
yUWapa	m. pl. nom.		
vajra	iic.		
sparSa	iic.		
sama	m. pl. i.		
Saswra	iic.		
bahula	n. sg. nom.		
SilA	iic.		
pAxapa	iic.		
safkula	n. sg. nom.		
viBinna	iic.	viBix	pp.
Siras	m. pl. nom.		
SoNiwa	iic.		
ukRiwa	m. pl. nom.	ukR	pp.
siMha	iic.		
upaciwa	iic.	upaci	pp.
skanXa	m. sg. nom.		
SArxUla	iic.		
sama	iic.		
vikrama	m. sg. nom.		
kOSeya	iic.		
uxXUwa	iic.	uxXU	pp.
pANdu	n. sg. i.		
akampana	iic.		
Sara	m. pl. i.		
mqwyu	iic.		
vaSa	m. sg. acc.		
akampana	iic.		
vaSa	m. sg. acc.		
mahaw	iic.		
plavaga	m. sg. acc.		
plavaga	iic.		
yUWapa	m. pl. nom.		
mahaw	iic.		
inxra	m. sg. nom.		
akampana	iic.		
vaXa	iic.		
arWa	m. sg. dat.		
mahaw	iic.		
bala	m. sg. nom.		
mahaw	iic.		
SEla	m. sg. acc.		
rAkRasa	iic.		
inxra	m. sg. acc.		
mahaw	iic.		
bANa	m. pl. i.		
parvawa	iic.		
agra	n. sg. acc.		
rakRas	iic.		
bANa	iic.		
vixAriwa	n. sg. acc.	vixAray	ca. pp.
Baya	iic.		
Avaha	m. sg. acc.		
rAkRasa	iic.		
inxra	m. sg. acc.		
rAkRasa	iic.		
inxra	m. sg. acc.		
wyakwa	iic.	wyaj	pp.
praharaNa	m. pl. nom.		
mahaw	iic.		
bala	m. pl. nom.		
rAkRasa	iic.		
gaNa	m. pl. i.		
sajja	iic.		
kalpiwa	m. sg. acc.	kalpay	ca. pp.
kewu	iic.		
mUrXan	m. sg. loc.		
giri	iic.		
Sqfga	n. pl. i.		
vasuXA	iic.		
wala	m. sg. loc.		
Arwa	iic.		
svara	m. sg. acc.		
giri	iic.		
Sqfga	n. sg. i.		
parama	iic.		
xurXarRa	m. sg. acc.		
mahaw	iic.		
kapi	m. sg. nom.		
rAkRasa	iic.		
pufgava	m. sg. nom.		
Sara	iic.		
varRa	n. pl. acc.		
Sara	iic.		
varRa	m. sg. i.		
parama	iic.		
Ayaswa	m. sg. nom.	Ayas	pp.
kapi	iic.		
muKya	m. sg. i.		
viBinna	iic.	viBix	pp.
Siras	m. sg. g.		
mahaw	iic.		
bala	m. sg. nom.		
sva	iic.		
kqwa	n. sg. i.	kq	pp.
vAnara	iic.		
anIka	n. sg. acc.		
jvalana	iic.		
prakASa	m. sg. acc.		
wurafga	iic.		
uwwama	iic.		
rAji	iic.		
yukwa	m. sg. acc.	yuj	pp.
pawAkA	iic.		
Xvaja	iic.		
Saswra	iic.		
juRta	n. sg. nom.	juR	pp.
prAsa	iic.		
asi	iic.		
SUla	iic.		
AyuXa	iic.		
cakra	iic.		
juRta	n. sg. nom.	juR	pp.
rAvaNa	iic.		
sAyaka	iic.		
Arwa	m. pl. nom.		
vAraNahaswa	iic.		
bAhu	m. sg. nom.		
xIpwa	iic.	xIp	pp.
uxyawa	iic.	uxyam	pp.
BIma	iic.		
cApa	m. sg. acc.		
wala	iic.		
aBihawa	m. sg. nom.	aBihan	pp.
wala	iic.		
wAdiwa	m. sg. acc.	wAday	ca. pp.
para	iic.		
vIra	iic.		
han	m. sg. nom.		
Xvaja	iic.		
SIrRa	iic.		
sWiwa	m. sg. acc.	sWA	pp.
aswra	iic.		
yukwa	m. sg. i.	yuj	pp.
kAlAgni	iic.		
sama	iic.		
praBA	m. sg. i.		
svayamBu	iic.		
xawwa	m. sg. i.	xA	pp.
lalAta	iic.		
xeSa	m. sg. loc.		
nikqwwa	iic.	nikqw	pp.
cApa	m. sg. acc.		
Siwa	iic.	SA	pp.
agra	m. pl. i.		
vajra	iic.		
kalpa	m. sg. i.		
nipAwiwa	iic.	nipAway	ca. pp.
mahaw	iic.		
vIra	f. sg. acc.		
mahaw	iic.		
camU	f. sg. acc.		
rAkRasa	iic.		
SArxUla	m. sg. voc.		
rAkRasa	iic.		
inxra	m. sg. nom.		
mahaw	iic.		
kapi	m. sg. acc.		
kAla	iic.		
anala	iic.		
SiKA	iic.		
upama	m. pl. i.		
svaBAva	iic.		
wejas	iic.		
yukwa	m. sg. g.	yuj	pp.
rAma	iic.		
bANa	iic.		
aBihawa	m. sg. nom.	aBihan	pp.
BqSa	iic.		
Arwa	m. sg. nom.		
rAGava	iic.		
bANa	m. pl. g.		
rakRas	iic.		
bala	m. sg. acc.		
mahaw	iic.		
bala	m. sg. nom.		
wax	iic.		
vacana	n. sg. acc.		
rAkRasa	iic.		
inxra	m. sg. g.		
mahaw	iic.		
SvAsa	m. pl. i.		
BIma	iic.		
xarSana	m. sg. acc.		
mahaw	iic.		
kAya	m. sg. nom.		
mahaw	iic.		
inxra	m. sg. acc.		
parvawa	iic.		
AkAra	m. pl. i.		
prANa	iic.		
saMSaya	m. sg. abl.		
yUpAkRa	iic.		
vacas	n. sg. acc.		
mAMsa	iic.		
SoNiwa	n. pl. i.		
Gata	iic.		
sahasra	n. sg. acc.		
rAkRasa	iic.		
SreRTa	m. sg. acc.		
parvawa	iic.		
AkAra	iic.		
xarSana	m. sg. acc.		
sarva	iic.		
loka	iic.		
piwAmaha	m. sg. nom.		
Pala	iic.		
kAla	m. sg. loc.		
BqSa	iic.		
safkruxXa	m. sg. nom.	safkruX	pp.
viBIRaNa	iic.		
vacas	n. sg. acc.		
sumuKa	iic.		
uxgawa	n. sg. acc.	uxgam	pp.
SEla	iic.		
uxyawa	iic.	uxyam	pp.
vqkRa	iic.		
haswa	n. sg. nom.		
vipula	iic.		
vikrama	m. sg. nom.		
puRpa	iic.		
varRa	m. sg. i.		
heman	iic.		
jAla	iic.		
viwawa	n. sg. acc.	viwan	pp.
BAnu	iic.		
BAsvara	iic.		
xarSana	n. sg. acc.		
banXu	iic.		
BAva	m. sg. abl.		
BrAwq	iic.		
sneha	m. sg. abl.		
nihawa	iic.	nihan	pp.
bAnXava	m. pl. nom.		
Soka	iic.		
parIwa	m. pl. g.	parI	pp.
sva	iic.		
banXu	iic.		
vaXa	iic.		
kAraNa	n. sg. abl.		
asra	iic.		
pramArjana	n. sg. acc.		
wyakwa	iic.	wyaj	pp.
Saswra	m. sg. g.		
mqx	iic.		
gawa	m. sg. nom.	gam	pp.
xaSaraWa	iic.		
Awmaja	m. sg. acc.		
SUla	iic.		
muxgala	iic.		
pANi	m. pl. i.		
SroNI	iic.		
sUwra	n. sg. i.		
wrivikrama	iic.		
kqwa	iic.	kq	pp.
uwsAha	m. sg. nom.		
ambuxa	iic.		
svana	m. pl. i.		
pura	iic.		
roXa	m. sg. g.		
mahaw	iic.		
Gora	m. sg. acc.		
rAkRasa	iic.		
SreRTa	m. sg. acc.		
parvawa	iic.		
upama	m. sg. acc.		
nikqwwa	iic.	nikqw	pp.
mUla	m. pl. nom.		
sAla	iic.		
vqkRa	m. pl. nom.		
vAlin	iic.		
puwra	m. sg. nom.		
mahaw	iic.		
bala	m. sg. acc.		
mahaw	iic.		
kAya	m. pl. nom.		
afgaxa	iic.		
vacas	n. sg. acc.		
kqwa	iic.	kq	pp.
niScaya	m. pl. nom.		
BqSa	iic.		
safkruxXa	m. sg. nom.	safkruX	pp.
bAhu	iic.		
anwara	n. sg. loc.		
ugra	iic.		
Sakwi	f. sg. i.		
inxra	iic.		
ripu	m. sg. nom.		
vAnara	iic.		
sahasra	m. pl. i.		
parvawa	iic.		
upama	m. sg. nom.		
rAkRasa	iic.		
vyAGra	m. sg. nom.		
vAnara	iic.		
aXipa	m. sg. nom.		
vivqwa	iic.	vivq	pp.
sarva	iic.		
afga	m. sg. nom.		
vAnara	iic.		
inxra	m. sg. g.		
kapi	iic.		
SoNiwa	iic.		
xigXa	iic.	xih	pp.
afga	m. sg. acc.		
mahaw	iic.		
kapi	m. pl. acc.		
SEla	iic.		
Sqfga	iic.		
aBihawa	m. sg. nom.	aBihan	pp.
vAnara	iic.		
inxra	m. sg. nom.		
wrixaSa	iic.		
Alaya	m. pl. g.		
plavafga	iic.		
rAjan	iic.		
graha	iic.		
vismiwa	m. pl. g.	vismi	pp.
parvawa	iic.		
safkASa	m. sg. nom.		
vAnara	iic.		
pArWiva	m. sg. loc.		
SoNiwa	iic.		
uwsikwa	m. sg. nom.	uwsic	pp.
rAjan	iic.		
puwra	m. sg. g.		
rAkRasa	iic.		
SreRTa	m. sg. acc.		
praxIpwa	iic.	praxIp	pp.
anala	iic.		
varcas	m. sg. acc.		
sAla	iic.		
vara	m. pl. nom.		
vAnara	iic.		
pufgava	m. sg. nom.		
vajra	iic.		
jAmbUnaxa	iic.		
cAru	iic.		
pufKa	m. sg. acc.		
praxIpwa	iic.	praxIp	pp.
sUrya	iic.		
jvalana	iic.		
prakASa	m. sg. acc.		
caryA	iic.		
gqha	iic.		
gopura	n. pl. acc.		
prabuxXa	iic.	prabuX	pp.
paxma	iic.		
prawimA	n. pl. i.		
Soka	iic.		
sanwapwa	m. sg. nom.	sanwap	pp.
xevAnwaka	iic.		
narAnwaka	m. du. nom.		
rAma	iic.		
bANa	iic.		
Arwa	m. sg. nom.		
mahI	iic.		
wala	m. sg. loc.		
mahaw	iic.		
kAya	m. pl. nom.		
raWa	iic.		
SreRTa	m. sg. acc.		
rAvaNa	iic.		
Awmaja	m. sg. nom.		
raWa	iic.		
uwwama	m. sg. loc.		
raWa	iic.		
SreRTa	m. sg. acc.		
sarva	iic.		
XanuRmaw	m. pl. g.		
kAFcana	iic.		
viciwra	n. sg. i.		
ulkA	iic.		
ABa	m. sg. acc.		
gaxA	iic.		
pANi	m. sg. nom.		
rakRas	iic.		
sEnya	m. pl. loc.		
xruma	iic.		
SilA	iic.		
AyuXa	m. pl. nom.		
bANa	iic.		
oGa	m. pl. i.		
BIma	iic.		
vikrama	m. pl. nom.		
rAkRasa	iic.		
vAnara	m. pl. nom.		
hari	iic.		
rAkRasa	m. pl. i.		
Bagna	iic.	BaFj	pp.
SUla	m. pl. nom.		
vAnara	iic.		
rAkRasa	m. pl. nom.		
rasa	iic.		
sAra	m. sg. acc.		
mahaw	iic.		
qRi	m. pl. nom.		
xeva	iic.		
gaNa	m. pl. nom.		
vAnara	iic.		
rAjan	iic.		
sEnya	n. sg. acc.		
mahaw	iic.		
arNava	m. sg. acc.		
prAsa	iic.		
hawa	m. pl. nom.	han	pp.
vajra	iic.		
kqwwa	m. pl. nom.	kqw	pp.
narAnwaka	iic.		
Baya	iic.		
wraswa	f. sg. acc.	wras	pp.
nErqwa	iic.		
qRaBa	m. pl. nom.		
BrAwq	iic.		
vyasana	iic.		
sanwapwa	m. sg. nom.	sanwap	pp.
xeva	iic.		
xarpa	iic.		
Gna	m. pl. i.		
nErqwa	iic.		
inxra	m. pl. i.		
mahaw	iic.		
vqkRa	m. sg. acc.		
mahaw	iic.		
SAKA	m. sg. acc.		
hari	iic.		
pawi	m. sg. g.		
SEla	iic.		
agra	n. sg. acc.		
vajra	iic.		
vega	m. sg. i.		
rAkRasa	iic.		
yoXa	iic.		
muKya	m. sg. loc.		
mahaw	iic.		
bala	m. sg. loc.		
niSiwa	iic.	niSA	pp.
agra	n. sg. acc.		
nIla	iic.		
uras	n. sg. loc.		
bANa	iic.		
varRa	n. sg. acc.		
hari	iic.		
SArxUla	m. sg. nom.		
vAnara	iic.		
gaNa	m. pl. nom.		
vAnara	iic.		
inxra	m. sg. g.		
giri	iic.		
safkASa	m. sg. nom.		
sarva	iic.		
nErqwa	m. pl. acc.		
rAkRasa	iic.		
qRaBa	m. sg. acc.		
Sawru	iic.		
SoNiwa	iic.		
raFjiwa	f. sg. acc.	raFjay	ca. pp.
parvawa	iic.		
upama	m. sg. acc.		
vajra	iic.		
kalpa	f. sg. i.		
vAnara	iic.		
qRaBa	m. sg. nom.		
raWa	iic.		
SreRTa	m. sg. acc.		
Sakra	iic.		
pAwa	m. sg. acc.		
Sawakrawu	iic.		
Xanus	iic.		
praKya	n. sg. nom.		
Baya	iic.		
Arwa	m. pl. nom.		
mahaw	iic.		
wejas	m. sg. nom.		
BAviwa	iic.	BAvay	ca. pp.
Awman	m. sg. i.		
BIma	iic.		
vapus	m. sg. acc.		
raWa	iic.		
sWa	m. sg. acc.		
BIma	iic.		
kAya	m. sg. nom.		
mqga	iic.		
yUWa	m. sg. acc.		
mahaw	iic.		
wejas	m. sg. nom.		
rAkRasa	iic.		
inxra	iic.		
Awmaja	m. sg. nom.		
parama	iic.		
arWavaw	n. sg. acc.		
ASIviRa	iic.		
upama	m. sg. acc.		
kqwwa	iic.	kqw	pp.
Boga	m. sg. acc.		
para	iic.		
vIra	iic.		
han	m. sg. nom.		
rAkRasa	iic.		
SreRTa	m. sg. acc.		
ruxra	iic.		
bANa	iic.		
hawa	n. sg. nom.	han	pp.
wripura	iic.		
gopura	n. sg. nom.		
rAkRasa	iic.		
uwsqRta	m. pl. acc.	uwsqj	pp.
Sara	iic.		
oGa	m. pl. acc.		
rAvaNa	iic.		
anuja	m. sg. nom.		
wrixaSa	iic.		
inxra	iic.		
ari	m. sg. nom.		
axBuwa	iic.		
vigraha	n. pl. acc.		
agni	iic.		
xIpwa	m. sg. nom.	xIp	pp.
wrixaSa	iic.		
inxra	iic.		
ari	m. sg. nom.		
jvalana	iic.		
safkASa	m. pl. i.		
vAnara	iic.		
yUWapa	m. pl. nom.		
rAkRasa	iic.		
inxra	m. sg. nom.		
sAyaka	iic.		
vqRti	iic.		
jAla	n. pl. i.		
parvawa	iic.		
AkAra	m. pl. i.		
hari	iic.		
SArxUla	m. sg. voc.		
qkRa	iic.		
vAnara	iic.		
vIra	m. pl. g.		
awula	iic.		
praBA	m. sg. acc.		
parvawa	iic.		
wata	iic.		
agra	iic.		
sWa	m. sg. nom.		
parvawa	iic.		
uwwama	m. sg. acc.		
naga	iic.		
uwwama	m. sg. loc.		
lafkA	iic.		
sWa	m. pl. nom.		
viRNu	iic.		
kara	iic.		
agra	iic.		
mukwa	n. sg. nom.	muc	pp.
prasravaNa	iic.		
upewa	m. sg. acc.	upe	pp.
bahu	iic.		
kanxara	iic.		
nirJara	m. sg. acc.		
rajawa	iic.		
Alaya	m. sg. acc.		
Sakra	iic.		
Alaya	m. sg. acc.		
ruxra	iic.		
Sara	iic.		
pramokRa	m. sg. acc.		
haya	iic.		
Anana	n. sg. acc.		
vEvasvawa	iic.		
kifkara	m. pl. acc.		
hari	iic.		
pravIra	m. pl. nom.		
acala	iic.		
ABa	n. pl. nom.		
kArmuka	iic.		
mukwa	m. pl. i.	muc	pp.
pura	iic.		
gopura	n. sg. nom.		
Gora	iic.		
rUpa	m. pl. nom.		
vIra	iic.		
jana	iic.		
kRaya	m. sg. loc.		
raNa	iic.		
uwsuka	m. sg. nom.		
AkarNa	iic.		
kqRta	iic.	kqR	pp.
mukwa	n. sg. i.	muc	pp.
mahaw	iic.		
bala	m. sg. nom.		
mahaw	iic.		
wejas	m. sg. nom.		
xvivixa	iic.		
agraja	m. sg. acc.		
mahaw	iic.		
bala	m. du. acc.		
uxyawa	iic.	uxyam	pp.
kArmuka	m. sg. acc.		
akuNTa	iic.		
XArA	m. pl. i.		
kanaka	iic.		
BURaNa	m. pl. i.		
vAnara	iic.		
SArxUla	m. pl. nom.		
vqkRa	iic.		
vqRti	f. sg. acc.		
xruma	iic.		
varRa	n. sg. acc.		
aswra	iic.		
kOSala	n. sg. nom.		
Ajya	iic.		
huwa	m. sg. g.	hu	pp.
vajra	iic.		
vega	m. sg. i.		
vAnara	iic.		
qRaBa	m. sg. nom.		
xIpwa	iic.	xIp	pp.
raSmi	m. sg. nom.		
sraj	iic.		
xAman	iic.		
sannaxXa	m. sg. acc.	sannah	pp.
xawwa	iic.	xA	pp.
paFcAfgula	m. sg. acc.		
pariGa	iic.		
ABaraNa	iic.		
praBA	m. sg. nom.		
lafkA	iic.		
nivAsin	m. pl. nom.		
parama	iic.		
amarRin	m. sg. nom.		
Kara	iic.		
puwra	m. sg. acc.		
viSAla	iic.		
akRa	m. sg. acc.		
Kara	iic.		
Awmaja	m. sg. nom.		
Sara	iic.		
uwwama	m. pl. i.		
pifgala	iic.		
IkRaNa	m. pl. nom.		
kapi	iic.		
niSAcara	m. pl. nom.		
Sakwi	iic.		
SUla	iic.		
gaxA	iic.		
Kadga	m. pl. i.		
makarAkRa	iic.		
vacas	n. sg. acc.		
xaSaraWa	iic.		
Awmaja	m. sg. nom.		
Kara	iic.		
puwra	m. sg. nom.		
Xanus	iic.		
mukwa	m. sg. nom.	muc	pp.
svana	iic.		
uwkqRta	m. sg. nom.	uwkqR	pp.
raNa	iic.		
ajira	n. sg. loc.		
anyonya	iic.		
gAwra	n. pl. loc.		
bANa	iic.		
oGa	iic.		
viwawa	f. pl. nom.	viwan	pp.
axBuwa	iic.		
karman	m. sg. i.		
raWa	iic.		
SreRTa	m. sg. acc.		
anwarXAna	iic.		
gawa	m. sg. acc.	gam	pp.
Aropiwa	iic.	Aropay	ca. pp.
mahaw	iic.		
cApa	m. sg. nom.		
syanxana	iic.		
uwwama	m. sg. loc.		
Axiwya	iic.		
kalpa	n. sg. i.		
anwarXAna	iic.		
gawa	m. sg. nom.	gam	pp.
raNa	iic.		
aXika	m. sg. acc.		
Sara	iic.		
vega	m. sg. i.		
rAma	iic.		
lakRmaNa	m. du. nom.		
Sara	iic.		
jAla	n. pl. i.		
mahaw	iic.		
bala	m. du. nom.		
XUma	iic.		
anXakAra	m. sg. acc.		
pracCAxayaw	iic.	pracCAxay	ca. ppr. ac.
naBas	n. sg. acc.		
laGu	iic.		
aswra	m. sg. nom.		
rAma	iic.		
lakRmaNa	m. du. acc.		
rajas	iic.		
mala	m. du. i.		
sarva	iic.		
gAwra	n. pl. i.		
vara	iic.		
swrI	f. sg. acc.		
Awman	iic.		
nASa	m. sg. dat.		
keSa	iic.		
pakRa	m. sg. loc.		
BIma	iic.		
nirhrAxa	m. sg. acc.		
Sakra	iic.		
aSani	iic.		
sama	iic.		
svana	m. sg. acc.		
vAnara	iic.		
qRaBa	m. pl. nom.		
mahaw	iic.		
kapi	m. sg. nom.		
mahaw	iic.		
kAya	m. pl. nom.		
giri	iic.		
Sqfga	n. pl. acc.		
pragqhIwa	iic.	pragrah	pp.
AyuXa	m. sg. nom.		
vAnara	iic.		
SreRTa	m. sg. nom.		
sarva	iic.		
vAnara	m. pl. acc.		
homa	iic.		
SoNiwa	iic.		
Buj	m. sg. nom.		
aXarma	iic.		
ruci	m. pl. nom.		
pApa	iic.		
karman	m. pl. nom.		
alpa	iic.		
wejas	m. sg. g.		
Soka	iic.		
sanwapwa	m. sg. acc.	sanwap	pp.
viBIRaNa	iic.		
muKa	n. sg. acc.		
nara	iic.		
SArxUla	m. sg. voc.		
Soka	iic.		
karSiwa	m. sg. nom.	karSay	ca. pp.
kIrwi	iic.		
sampanna	m. sg. acc.	sampax	pp.
rAkRasa	iic.		
inxra	iic.		
bala	m. sg. acc.		
viBIRaNa	iic.		
vacas	n. sg. acc.		
SuBa	iic.		
lakRaNa	m. sg. nom.		
xruma	iic.		
axri	iic.		
vara	iic.		
yoXin	m. pl. nom.		
kapi	iic.		
rakRas	n. pl. g.		
bahuviXa	iic.		
AkAra	n. pl. i.		
giri	iic.		
Sqfga	n. pl. i.		
vikqwa	iic.	vikq	pp.
Anana	iic.		
bAhu	m. pl. nom.		
pUrva	iic.		
yukwa	m. sg. acc.	yuj	pp.
raWa	iic.		
sWa	m. sg. acc.		
kapi	iic.		
SreRTa	m. sg. acc.		
acala	iic.		
upama	m. sg. acc.		
rAvaNa	iic.		
Awmaja	m. sg. acc.		
BrAwq	iic.		
puwra	m. sg. i.		
gomAyu	iic.		
safGa	m. pl. nom.		
Syena	iic.		
safGa	m. pl. nom.		
viRa	iic.		
ulbaNa	m. pl. acc.		
Sakra	iic.		
aSani	iic.		
sama	iic.		
sparSa	m. pl. i.		
sarva	iic.		
safkRuBiwa	iic.	safkRuB	pp.
inxriya	m. sg. nom.		
xaSaraWa	iic.		
Awmaja	m. sg. acc.		
Sara	iic.		
varRa	m. pl. i.		
viXUwa	iic.	viXU	pp.
varman	m. sg. nom.		
kqwa	iic.	kq	pp.
vraNa	m. sg. nom.		
rukma	iic.		
pufKa	m. pl. nom.		
bANa	iic.		
jAla	n. pl. i.		
SarIra	iic.		
sWa	n. pl. i.		
nara	iic.		
rAkRasa	m. du. acc.		
mahaw	iic.		
bala	m. sg. nom.		
xevAnwaka	iic.		
narAnwaka	m. du. nom.		
mahaw	iic.		
bAhu	m. sg. nom.		
qkRa	iic.		
aXipawi	m. sg. acc.		
mahaw	iic.		
bala	m. pl. nom.		
anekaviXa	iic.		
AyuXa	m. pl. nom.		
kapi	iic.		
rakRas	n. pl. g.		
Sara	iic.		
oGa	m. pl. acc.		
hawa	iic.	han	pp.
aSva	m. sg. nom.		
mahaw	iic.		
wejas	m. sg. nom.		
suvarNa	iic.		
vikqwa	m. sg. acc.	vikq	pp.
SarIra	iic.		
